Location,Y_Coordinate,X_Coordinate
METALCOAT INC OF FLORIDA,-82.94157299564853,30.51768655505971
CIRCLE K #7006,-81.82369163000706,27.63968759158126
CIRCLE K #7476,-81.825993989276,27.545190957060544
HARDEE COUNTY SANITARY LANDFILL,-81.78135736605381,27.57010654755544
U S MACHINE & SUPPLY INC,-81.43778074353236,26.76333821698693
LABELLE BRAKE & ALIGNMENT,-81.43750296474921,26.75028265801397
HALLS EQUIPMENT REPAIR,-81.43805852079885,26.766671551614532
A DUDA & SONS INC,-81.4344474087812,26.752227103327744
CANE CARE CO INC,-80.93444726208679,26.750838225127918
CIRCLE K #7508,-82.43622786165466,28.480506614350364
ATLAS POWDER CO,-82.40460794017443,28.627014789404203
PCSW RESOURCE RECOVERY FACILITY,-82.56005806090727,28.36962075173624
RICK MATTHEWS BUICK PONTIAC GMC,-82.4773925692022,28.532891181753165
DAVES REPAIR INC,-82.39721504734219,28.569258887055486
GOODYEAR AUTO SERVICE CENTER- BROOKSVILLE,-82.39836637999213,28.54997002120713
BROTHERS 111 CARBURETORS,-82.45413389621022,28.540172322911427
KMART #7513,-82.40828785510563,28.540718574139312
STAR ENTERPRISE,-82.59814518690973,28.491046502246963
TIRES PLUS LLC #5028,-82.40090127009923,28.54426376976156
HIGHLANDS AUTO MACHINE,-81.42694742625862,27.45833838995097
MAKO MARINE,-81.4688918841004,27.500005065217795
VINCES AIRPORT,-81.38458107432449,27.23865308607159
HIGHLANDS COUNTY SCHOOLS SHIRLEY,-81.42390653751951,27.50129453874217
HIGHLANDS COUNTY SCHOOLS BUS CMPD,-81.37461737803868,27.29431340663489
SUNSHINE NEWSPAPER PRINTING,-81.34517842221814,27.20920385796948
GATE STATION,-81.35917351309718,27.304159186480824
SHELL STATION,-81.51395353886431,27.606199285263617
HIGHLANDS DRY CLEANERS,-81.50030786831022,27.59594789437098
SEMINOLE TIRE CO,-81.35932970710718,27.290906238709347
COOPER & SON INC,-81.42092445136043,27.451281637779875
CSX TRANSPORTATION INC,-81.43444742886469,27.495838398446278
FLORIDA TRAILS INC,-81.36352632367122,27.436226413636103
LESCO INC,-81.46972521770023,27.50000506595148
FORT PIERCE HOUSING AUTHORITY,-80.34778044390707,27.461116192230396
SOUTH SANTA ROSA SERVICE CENTER,-86.97939028485582,30.401866048367747
TRAC LAB,-87.10866495867675,30.381961872923547
GULF BREEZE BOATS INC,-87.09760401184325,30.38569087448622
STARKEY INDUSTRIES,-86.93970380856942,30.592240091683827
INTERSTATE BATTERY,-87.07777779182511,30.586878502929224
VOGUE CLEANERS #2,-87.15761213813227,30.35866783861186
ENRON GAS PIPELINE OP CO,-87.1580965805781,30.953272887706515
TIGER POINT PAINT & BODY INC,-87.07192517124741,30.389482431662195
PENSACOLA JUNIOR COLLEGE MILTON,-87.07497245842264,30.60649164579192
TOLBERT CABINET CO INC,-86.91400037967026,30.454494311941797
SIMMONS SANDBLASTING,-86.98854091004185,30.684159082444392
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
EXXON CORP ST REGIS PROD FAC,-87.17832161427377,30.96017461043763
BEECH AEROSPACE SERVICES INC,-87.02046128181246,30.717655561256805
COURTESY CLEANERS,-82.53453157755028,27.329920333077723
CEMENT PRODUCTS CORP,-82.5311394390799,27.390596680678577
COURTESY CLEANERS,-82.5427926634659,27.359953312978806
KWIKIE DUPLICATING CENTERS,-82.47924164384888,27.298280326495245
CHEVRON STATION #47892,-82.25092051458901,27.046609574671713
FLORIDA TAPE & LABEL,-82.486796756219,27.270454652343712
ARDAMAN & ASSOCIATES,-82.51944207205511,27.298599325399774
KWIKIE OF FLORIDA,-82.46927242023524,27.33911680894287
PUBLIX SUPER MARKETS SARASOTA DISTRIBUTION,-82.48764961781707,27.264508956391442
STAR ENTERPRISE,-82.51684220862985,27.254885509315546
GULF GATE CLEANERS,-82.52229040495793,27.259270399148892
COASTAL STRIPING INC,-82.51511412537648,27.254325453080714
GOODYEAR AUTO SERVICE CENTER,-82.54332369111944,27.33747180688297
AMERICAN FIBERGLASS CORP,-82.44985821950122,27.330876585129843
SARASOTA COUNTY SCHOOL BD MAINT,-82.49712739990267,27.322518332062785
HERITAGE SHOWER DOORS INC,-82.42324106606124,27.082204301967252
SARASOTA HERALD TRIBUNE,-82.53467155117038,27.388061569116704
AMOCO SERVICE STATION #141,-82.53027174135963,27.280703904438667
ECONO AUTO PAINTING OF FLORIDA INC,-82.5299845487114,27.358741506178752
WEEKS MACHINE SHOP,-82.43616795903084,27.097132472343272
PENSKE AUTO CENTER,-82.42311970449167,27.074445300322488
CAREERA PERFORMANCE YACHTS,-82.53398732858693,27.39026723680747
VIKING ENTERPRISE,-82.49161509061996,27.269525846825005
GRANT MARBLE WORKS INC,-82.42284614875854,27.0836666354796
STATE COLLEGE OF FLORIDA,-82.31749989480211,27.04176987785086
SARASOTA COUNTY TRAFFIC OP,-82.48189117167601,27.274144376107394
SIR SPEEDY,-82.53020399214684,27.29596604629223
FORMS IN SCULPTURE,-82.51521609722062,27.260754454982834
WEBSTER ELECTRIC COMPANY INC,-82.4795690566305,27.1810424643122
SHERWIN WILLIAMS CO,-82.53017899155579,27.281868321244936
AMERICAN CLEANERS OF ALTAMONTE SPRI,-81.40332290007635,28.661059961604387
SCREEN SYSTEMS INC,-81.35241602407773,28.684643051879302
ROCK LAKE MIDDLE SCHOOL,-81.37124255833504,28.704982639810723
NATIONAL AUTOCRAFT MFG CO,-81.34817794039563,28.68350027361699
SANFORD FIELD RESEARCH STATION,-81.22246462942732,28.80095180598338
ROSE CLEANERS,-81.37184486295318,28.664959352416382
SUNOCO SERVICE STATION,-82.37347702228652,27.995659249171634
SYPRIS ELECTRONICS LLC,-82.41472700837927,28.048033482454528
ESTECH INC,-80.32666932574412,27.443893966587044
RIVERGATE DRY CLEANERS,-80.31499303986223,27.271995507975575
THERMOKING OF THE SOUTHEAST,-80.33120651991037,27.39297364801968
FLORIDA-DETROIT DIESEL-ALLISON,-80.36698708600866,27.394979286662593
REVELATION PAINT & BODY COLLISION REPAIR,-80.32457057364375,27.397385260719567
BEV SMITH KIA,-80.32664001778171,27.36274269635494
AIROSO CLEANERS INC,-80.3413444080242,27.273639952553317
CIRCLE K #7506,-80.36086377910239,27.424863850038797
DIANE HARRELL PAINT & BODY WORKS,-80.30805820529464,27.304449487888572
WNJ PAVING DIV,-80.76310281683811,28.450163648265903
UNITED SPACE BOOSTERS INC,-80.78313338031138,28.523599776541566
SHERWIN WILLIAMS CO,-80.67336111330017,28.113177457148712
BREVARD DISCOUNT TRANSMISSION AND AUTO CENTER LLC,-80.70663807665366,28.420708642276775
SOUTHERN AUTO SYSTEMS,-80.74804808809164,28.39202418979843
FAB-TECH INDUSTRIES OF BREVARD INC,-80.71873502111008,28.303578891783488
TYCO MELBOURNE,-80.70081639956503,28.114465762430196
DAYTONA SALVAGE CO,-80.69601945814188,28.270335828130733
BELLA REGGIO LLC PROPERTY,-80.80890700205148,28.602091739568053
REGENCY COMMUNICATIONS INC,-80.68537750538844,28.0959685640559
FLORIDA DMA NATIONAL GUARD ARMORY,-80.69948889902524,28.099757175640057
FLORIDA DMA NATIONAL GUARD ARMORY,-80.74211802985486,28.360933210368938
MELBOURNE GRANT ST WWTP & DIW,-80.61005581582954,28.07333855976837
FISCHER CHEVROLET OLDS,-80.80926061274909,28.603197573464413
CLIMATROL INC,-80.76487637171681,28.407870082092153
METRO CLEANERS,-80.67164383395563,28.079679170666267
OCEAN CRAFTS INC,-80.70557890974959,28.419004197515168
BREVARD COUNTY SATELLITE HIGH SCHOOL,-80.59689473241076,28.18559739310992
BREVARD COUNTY PALM BAY HIGH SCHOOL,-80.61869998460523,28.048882997958746
AUSTINS IMPORTS INC,-80.61868304175516,28.10887995744953
LEE COUNTY OF FLORIDA INC,-80.72894752641074,28.35724112693116
ACCU COLOR INC,-80.69781389829824,28.108499677450272
CUMBERLAND FARMS STORE #1096,-80.50185827809493,27.88056073713241
MANDISH RESEARCH INTERNATIONAL INC,-80.8888840274107,28.66542950346931
1 PRICE DRY CLEANING,-80.63999488164535,28.122507681990292
HOME DEPOT #0255,-82.4501020523013,27.294034131598377
BLOSCH AUTOMOTIVE,-82.48634920092961,27.270588652555652
VENICE AUTO BODY SPECIALISTS,-82.42331464953017,27.081473996438874
TOTAL MARINE SERVICES INC,-82.45428079791387,27.123143200280136
COASTAL PRINTING,-82.53208471420714,27.296554380321762
FLORIDA DEP SIS WELLCRAFT STUDY,-82.5441500545109,27.42115074358105
FLORIDA GEORGIA TRACTOR & EQUIP,-82.35937912919262,27.972389410371456
COMPRESSED AIR SYSTEMS INC,-82.35351493193888,27.959864740652705
EXXON CO USA #49111,-82.56846716197377,27.997033578070983
MARTIN SPROCKET & GEAR INC,-82.3483334038221,27.973584994598845
CEMEX CONSTRUCTION MATERIALS FLORIDA LLC WATERS AVE FACILITY,-82.53256565305047,28.035434144047805
FRANKS BATTS PAINT & BODY SHOP,-82.52296589914351,27.99120857767309
GENUINE PARTS CO,-82.50622911667752,27.98919371646561
INTELLIGENT GRAPHICS SYSTEMS,-82.54731637807228,27.987746576426623
FINA GAS STATION #6566,-82.58203330490129,27.9965137163895
STUDIO PAINT & BODY INC,-82.50858681141298,27.98667660463255
LUTZ PERFORMANCE,-82.50447036599677,28.006079803409364
CHRISTIES,-82.29661791538135,27.93696395874406
CHEMEX PAINT & COATINGS INC,-82.42151431378548,27.969425463887806
EAST BAY SANITATION SERVICE INC,-82.32713450567165,27.877483915470286
A-AAA PRINTING INK COMPANY,-82.39651269392502,27.914713561715406
MIDTOWN CLEANERS & LAUNDRY,-82.50401183634234,27.934885509258436
ROLLERCOAT INDUSTRIES INC,-82.33349637206193,27.995072555213536
P 3 INC,-82.35554787865496,27.98658208055925
CENTRAL FLORIDA FRAME & AXLE,-82.3903428859962,27.92334592500235
E WILLIAMS WASTE OIL,-82.41403361523895,27.92384375788393
BP #413,-82.3026945575812,27.98200080255271
RADIANT DISCOUNT TIRES,-82.48472733320698,28.010270388808795
STAUFFER CHEMICAL CO,-81.21608143220917,28.79846566643832
THE RECOVERY ROOM,-81.42511354452267,28.655291931854837
CYPRESS CLEANERS,-81.4200206272391,28.664231961841455
J & S INK CO,-81.35949916522827,28.669627270048174
GULF COAST CULTURED MARBLE,-85.68408596592069,30.185011009135557
DOVER CYLINDER HEAD,-85.698619497125,30.175710923615803
STAR ENTERPRISE,-82.11146878929507,29.943404582539614
MCKENZIE TANK LINES INC,-82.33278110124009,29.898894510170315
STARKE CITY HALL,-82.10853412156976,29.945104833862146
ENRON GAS PROCESSING CO,-82.32723965649124,29.924984961198906
DUPONT TITANIUM TECHNOLOGIES,-82.03333657058353,29.915561189588463
ONYX ENVIRONMENTAL SERVICES LLC,-80.69760789779366,28.094327562578712
IMAGE PRODUCTION,-80.64821721660086,28.087424951158663
SCHLENKER ENTERPRISES INC,-80.72922835862668,28.330370009226208
BELLSOUTH CCBHFLMA 33682,-80.61360360351388,28.35650779587939
FAIRCHILD SERVICE TEST SYSTEMS,-80.81751116813773,28.528396999325953
FAIRCHILD SERVICE TEST SYSTEMS,-80.81751116813773,28.528396999325953
ECKLERS INDUSTRIES INC,-80.7928583843035,28.54563867097427
FLORIDA TRUCK & EQUIPMENT REP,-80.67711778043673,28.095703841702246
HUNTLEY JIFFY FOOD STORES #149,-80.81827589335515,28.607497851603508
HUNTLEY JIFFY FOOD STORES #197,-80.67193888868407,28.032513548322804
HUNTLEY JIFFY FOOD STORES #7148,-80.80593255604471,28.583948124008973
AUTOMOTIVE SERVICE CENTER,-80.61134164878753,28.034546883704387
USAF ANTIGUA AIR STATION,-80.60722498690279,28.229449709481386
DUTRA CONSTRUCTION CO,-80.62078166253895,28.405826418972
G E AEROSTATE SYSTEMS,-80.53580036218726,28.466548768996496
STANGA INDUSTRIES,-80.84594451163876,28.56463589661225
LOCKHEED MARTIN SERVICES INV,-80.68578445036336,28.09772884153318
BREVARD WHOLESALERS,-80.69272334877584,28.356610016447178
CIRCLE K STORE #7421,-80.69962834241403,28.07938411497175
A 1 EXPRESS (DBA CIRCLE K #8537),-80.6335844354865,28.1351082969784
CIRCLE K #4975,-80.6046497134754,28.39861447296542
TRI W RENTAL,-80.76058698224445,28.423040308925568
ALBANY PRINTING,-80.74407475317318,28.357325570837624
MOBIL OIL CORP SS #GVB,-80.62168387436077,28.06367383473095
MASTER CLEANERS,-80.84275131718242,28.61605149248801
SPACE COAST PRECISION,-80.5948749770238,28.04696077625343
LINDE INC (FKA PRAXAIR INCORPORATED),-80.82762653767014,28.6747539238412
SCLR INDUSTRIAL DIVISION INC,-80.61044804825625,28.403485029191888
AUTOMOTIVE PLUS,-80.62229165241031,28.040119106511888
RMC COCOA DISTRICT SHOP,-80.71147501994524,28.315219172628026
SUN BRITE CLEANERS,-80.63577512647117,28.000557207945597
AMPRO CORP,-80.81522033419678,28.51933199765938
THUNDERBIRD PRESS,-80.83254184278691,28.617205354248863
ADVANCED COLLISION & REFINISHING,-80.59636942149868,28.034207994968817
EXXON CO USA #45275,-80.79187782229174,28.360408070632356
CANAVERAL TRUCK & BUS,-80.60308860231784,28.407973086224686
KELLYS AUTO BODY,-80.81005172456676,28.614195631200086
IO INC,-80.60890653689272,28.031741160784005
SOUTHEASTERN HONDA,-80.59370553269328,28.061408001292182
ASGROW FLORIDA CO,-82.12434689538371,28.015221370347746
WESTINGHOUSE ELECTRIC CORP,-82.35992915602242,27.947924709876858
ELECTRO PAINTERS INC,-82.35556154589659,28.021030533113475
XPRESS LUBE #357596,-82.39897567054523,28.05477517948001
AUTOBAHN AUTOMOTIVE MACBENS,-82.53444262559094,28.021735529231393
AUTOBAHN AUTOMOTIVE MACBENS,-82.53444262559094,28.021735529231393
GUTCHERS QUICK PRINT,-82.5062419481735,27.926053006622183
CITGO PETROLEUM CORPORATION,-82.44336417969626,27.93244492643751
TRI CITY OIL CONSERVATIONIST CORP,-82.4013543649356,28.03186059036711
SHERWIN WILLIAMS CO,-82.29520652606456,27.938253764285005
ICE COLD AIR DISCOUNT AUTO REPAIR,-82.56924805161493,27.9970018560419
GENE PEREZ BODY REPAIR,-82.45967704743398,27.98846121692012
ALLES SOUTHEAST CORP,-82.40362050281567,27.957049850344763
AVIS FOWLER,-82.4313865689119,28.055196344973513
CUMBERLAND FARMS #1003,-82.45503496243866,27.981746299546717
GENERAL SCREEN PRINTING,-82.52041406435964,27.97746235208177
GROUP TECHNOLOGIES CORP,-82.5311069303613,28.019301556128514
"QUALITY ROLLERS OF TAMPA, INC.",-82.51020611791083,27.99115996650014
3 M NATIONAL ADVERTISING,-82.5392105708232,28.012606360464662
F D MESSICK,-82.17095837957733,27.977351915560767
JOHN M ROWSEY,-82.474564885687,27.998730941634197
JAMMAL & ASSOC INC,-82.54150504353,28.005968969481074
ED MORSE CADILLAC,-82.45835991028585,28.06837718129197
HIGH REACH CO INC,-82.41301942262467,27.9701543802369
PHARMOS CORPORATION,-82.47070294362781,29.782269118705635
LITTLE RIVER MARINE,-82.32095039463195,29.641410033805872
NORTH CENTRAL FLORIDA REGIONAL PLANNING COUNCIL,-82.34981046109917,29.715595717115004
HOME DEPOT #0270,-82.41847145170618,29.654756145138972
SHELL OIL CO,-82.33891748343437,29.653664202571687
H H BLOCK & ASSOCIATES,-82.36728765704322,29.59754693856032
TEXACO #241100007,-82.41660378335527,29.644806392563908
USCG PANAMA CITY,-85.75589823526956,30.172114254262045
USCG PANAMA CITY,-85.75589823526956,30.172114254262045
USCG PANAMA CITY,-85.75589823526956,30.172114254262045
GREASE MONKEY GARAGE,-85.64830362280128,30.211152488379913
TOMMY THOMAS CHEVROLET,-85.66980398873592,30.174637424322928
TOMMY THOMAS CHEVROLET,-85.66980398873592,30.174637424322928
FEDERAL EXPRESS CORP,-85.64785395615809,30.210853127647425
GULF COAST HELICOPTERS INC,-85.6285965342743,30.20971421072071
LONG BEACH AUTO PARTS INC,-85.81477525216428,30.18692725607158
O K RADIATOR OF PANAMA CITY,-85.65077281594279,30.158127754141283
O K RADIATOR OF PANAMA CITY,-85.65077281594279,30.158127754141283
AMOCO SERVICE STATION #60206,-85.6485974295844,30.22937882656047
CENTURY BOAT CO,-85.52302367295745,30.267792532987052
PANAMA PAINT & BODY,-85.6627026808766,30.172603201339104
PANAMA GENERATOR CO,-85.65480381759112,30.16805509005616
JIMMYS PAINT & BODY,-85.88588010799009,30.230232846731806
GENERAL RAILWAY SERVICES,-82.42009189523186,27.9235747304929
PRODUCTION BLAST CONSULTANTS INC,-82.443953069257,27.954039987219183
AMOCO SERVICE STATION #915,-82.39318119680097,28.054821568244854
BP STATION #328,-82.50519647567488,27.947525428824118
CENTURY BUICK INC BODY SHOP,-82.50613161662609,27.98229043733841
WALT SENKBEIL,-82.4284210396433,28.026949227324895
PEPIN DISTRIBUTING CO,-82.39519355658378,28.00549319548719
GAF MATERIALS CORPORATION,-82.3984488885736,27.903176087142857
BOCK INDUSTRIES FLORIDA,-82.54726801706686,27.990983632267447
ASAP CIRCUIT INC,-82.52077836998846,27.98382743656896
SOUTHERN AUTO SUPPLY INC,-82.36607599153074,27.96601543643217
A + BRAKES & SUSPENSION OF BRANDON INC,-82.28229754944928,27.93798076487861
SQUARE DEAL BATTERY,-82.45961868564785,27.97681151967398
CONSOLIDATED BATTERY SERVICES,-82.41258114353343,27.963998073387216
FOX BATTERY,-82.40195114297163,28.029152228189478
JOE STROUP AUTO REPAIR,-82.56859949806724,28.06659295605983
SEMINOLE COUNTY TUSKAWILLA MIDDLE,-81.26500869174677,28.634033458792324
1ST RECOVERY,-81.30073865181365,28.80816041620751
DTL TRANSPORTATION INC,-81.32002832457218,28.808223332617466
PENSKE AUTO CENTER,-81.27885053375716,28.768549185039294
RUSSELLS PAINT & BODY,-81.33541363215234,28.721303005529496
SEMINOLE POWER SPORTS,-81.30856079066228,28.731049648035
TROPIX CLEANERS,-81.42132815567041,28.666588684865665
DUMONT CHEMICAL,-81.22246554160952,28.658182770999588
BRIDGESTONE FIRESTONE INC,-81.27356225529424,28.81142775166258
LEISURE BAY INC,-81.34688468906022,28.67530032723196
RECOTON CORP,-81.35977252877133,28.741271648851537
A L HENDRY COUNTY,-82.45094554764322,28.085905546904932
SOUTHERN WINDING SERVICE INC,-82.3946048592932,27.91964520175185
INSTRUCTIONAL SERVICES CENTER,-82.41466136679898,27.969838269361926
1ST RECOVERY,-82.39697133469853,27.98804452468684
HILLSBOROUGH COUNTY CUSTODIAL OPERATION WAREHOUSE,-82.48826513791875,27.958121709396714
HILLSBOROUGH COUNTY SCHOOL DISTRICT MAINTENANCE EAST,-82.1564707374564,28.003894200329587
AZZCON PAINT & BODY SHOP INC,-82.43971498684249,28.031636367464955
CSY BVI LTD,-82.48241505127477,27.88593819193418
ADESA TAMPA,-82.39850850121138,27.97313146534041
FIX N' GO MUFFLER & AUTO REPAIR,-82.4515181010834,28.007777500258104
VENTO OIL CO,-82.43683003968177,27.951097931480316
MOBIL OIL CORP SS #GL5,-82.47664480440035,28.069002153025902
MANUAL WILLIAMS,-82.1704546293817,27.97691816613194
HILLSBOROUGH COUNTY SCHOOL BOARD,-82.40308147466217,27.981023494903656
SURE FIT FORMALWEAR INC,-82.5041364244128,28.083175045715514
MOBIL REFRIGERATION UNIT,-82.09146819129546,28.022606984592585
FINISHMASTER,-82.4596576862912,27.987936772762033
CAREY SHERBERT YACHTS,-81.01297235839166,29.20039437942879
BENLINE PROCESS COLOR COMPANY INC,-81.27834648687725,29.061764283284838
CASTLE DRY CLEANERS,-80.99390846174728,29.118666582121097
ARTHUR RAVITCH,-81.05722515140378,29.27069995020681
PORT O PORT INC,-82.34170848636316,29.705979686873174
BP OIL CO #24488,-82.51725159583101,29.802617538500733
BLACKWELDER RADIATOR SERVICE,-82.32016170132881,29.67991812619259
BOONE WASTE INDUSTRIES INC,-82.37883382711662,29.602923467726395
CAMERON CARS,-82.40444778081387,29.671950011094857
AMOCO SERVICE STATION #754,-82.51564873427493,29.801654926703343
TOWN & COUNTRY CLEANERS,-82.42309053666486,29.66174864642701
GRU - JOHN R KELLY GENERATING STATION,-82.32127150591437,29.646401618400258
ACCREDITED PAINT & BODY INC,-82.2999615013469,29.675974903593143
SUPERIOR TOWING,-82.327153035017,29.638366782659862
HUNTLEY JIFFY FOOD STORES #59,-82.31681850479463,29.63508258788577
SUBURBAN CLEANERS #2,-82.37310813120239,29.632614835853207
ENTERPRISE CALL CENTER,-82.42054947982872,29.654860422760294
TUCKERS AUTO REPAIR,-82.31943917139644,29.639482477975392
EXXON CO USA #46031,-82.37116938029294,29.602903467130396
AFFORDABLE PAINT & BODY,-82.30151602953653,29.67583140296684
BAY POINT PROPERTY OPNS CO,-85.72523853130626,30.146305944221417
FRIMET TO Z AUTO CENTER,-85.91341625490487,30.241257543331876
RIVERCRAFT MARINE,-85.56483920845308,30.1532064498239
SUN HARBOR MARINA,-85.73146220078733,30.18384070249657
ORKIN PEST CONTROL,-85.68511354928178,30.196766206279037
"MILLER MARINE YACHT SERVICE, INC",-85.63906459557775,30.280637560101276
BAY LINCOLN HYUNDAI MITSUBISHI FORD SUZUKI DODGE CHRYSLER,-85.66789571036757,30.174272368268483
MOBIL OIL CORP SS #H40,-81.41984579408461,28.665976018270086
EXOTIC CONCEPTS,-81.35125146812628,28.676911383615984
MOBIL OIL CORP SS #JKB,-81.3466561616748,28.697476944325
MOBIL - ON THE RUN,-81.33543291282302,28.810957110815902
PERFORMANCE GUARANTEED TRANSMISSION,-81.27239836660763,28.807910472482614
SATURN OF ORLANDO,-81.3274366844817,28.708253752828337
